frame.len,frame.time_delta,ip.hdr_len,ip.len,ip.flags.mf,ip.flags.rb,ip.flags.df,ip.ttl,ip.proto,udp.length,tcp.srcport,tcp.dstport,tcp.len,tcp.ack,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,arp.opcode,arp.hw.size,arp.pro.size,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,mqtt.msg,mqtt.msgtype,mqtt.retain,mqtt.proto_le,mqtt.hdrflags,mqtt.conflags,coap.code,coap.type,modbus.func_code,modbus.regval_uint16,modbus.reference_num,http.content_length,http.request.method,dns.count.answers,mbtcp.len,label
242,0.4001563695913229,20,221,0,0,0,118,17,807,16686,5902,0,5523296,0,0,0,0,0,0,0,0,503,0,31897282,0,0,0,0,0,3,5,2,0,0,474,0,0,0,0,Scanning
196,1.0813247348326533,20,152,0,0,1,71,17,847,21269,0,0,0,0,0,0,0,0,0,0,0,1293,0,0,0,0,0,0,0,2,0,0,0,0,366,63,0,0,0,Normal
587,0.17131327102914523,20,572,0,0,1,130,6,0,47360,473,243,2107890642,0,1,1,1,1,0,0,0,848,0,4635965,0,0,0,0,1,2,0,0,4,19212,16263,144,0,0,97,Normal
80,0.470027,20,66,0,0,1,120,6,0,23540,443,864,567687951,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,0,0,0,Normal
1006,1.1228399909032265,20,1032,0,0,0,62,6,16,38386,196,1423,1276206361,1,0,0,0,1,0,0,0,0,0,12194073,0,0,0,0,0,4,0,0,2,7290,26364,0,0,0,72,Normal
816,0.020912325857554183,20,830,0,0,1,126,6,0,21404,7829,1284,991446933,1,1,1,0,1,0,0,0,0,0,0,69,13,0,1,2,211,0,0,0,0,0,0,0,0,1,DoS_TCP
1124,0.1492017300264254,20,1112,0,0,1,61,17,983,64050,391,0,51752383,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,1,0,0,0,0,0,389,2530,2,0,0,MITM_Attack
984,1.3949113577680796,20,979,0,0,1,32,17,1142,2381,657,0,46588914,0,0,0,0,0,0,0,0,152,5,8460364,0,0,0,0,0,2,0,0,0,0,0,9,0,0,1,Port_Scanning
1450,0.41529863049402765,20,1427,0,0,0,61,6,2,40853,0,426,1531653027,1,0,0,1,1,0,0,0,1285,4,0,1,0,0,0,0,0,0,0,0,191,0,93,0,0,1,Normal
230,0.6320429239346672,20,217,0,0,1,32,1,0,0,0,38,5604531,0,0,0,0,0,0,0,0,18452,137,955330534,1,0,0,0,2,1,0,0,0,0,1205,0,0,0,3,Password
417,1.388918896294925,20,394,0,0,1,60,6,0,17001,671,477,1909543482,0,1,1,0,1,0,0,0,0,2,6486640,0,0,0,0,0,3,0,0,0,197,183,0,0,0,0,Normal
281,0.7050140627407728,20,235,0,0,1,255,6,0,15736,910,632,1621755067,1,1,1,1,1,0,0,0,1243,2,0,0,0,0,0,2,0,0,0,0,0,316,46,0,0,0,Normal
1498,1.3919347442959837,20,1482,0,0,0,64,6,0,13311,176,631,1798292297,0,1,0,1,1,0,0,0,0,7,3385644,1,0,0,0,1,0,0,0,0,486,0,0,0,9,1,Normal
666,0.35396926042359683,20,675,0,0,0,63,6,5,51722,9652,1202,1027747273,0,1,0,1,1,0,0,0,1410,8,0,55,7,0,1,202,191,0,0,0,457,1429,0,0,0,1,Password
1434,0.8909929903961933,20,1413,0,0,1,125,17,1001,8181,49213,0,0,0,0,0,0,0,0,0,0,162,1,0,0,0,0,0,2,0,0,0,0,522,404,78,0,0,4,DoS_UDP
867,1.2047897213395986,20,892,0,0,1,33,6,13,64271,9036,799,2064618209,1,0,0,0,1,0,0,0,0,0,15230570,6,14,0,0,211,247,0,0,0,494,458,0,0,0,0,Normal
1458,1.1244881727723766,20,1484,0,0,0,254,1,0,0,1378,0,46805866,0,0,0,0,0,0,0,0,7253,159,215618325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
1262,0.5838683609502849,20,1258,0,0,1,32,6,0,41744,717,852,1666202194,1,0,0,1,1,0,0,0,915,0,0,0,0,0,0,0,0,0,0,18,50098,47003,40,0,0,220,Scanning
1347,0.15340113812441167,20,1351,0,0,0,123,17,815,43306,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,13,58337,49660,43,0,0,103,Password
909,0.6528346459633931,20,872,0,0,0,255,6,23,56729,208,1257,861971034,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,582,394,4870,1,0,0,Normal
1309,0.007602906101610669,20,1271,0,0,1,123,6,0,59732,76,556,1524065869,0,0,1,1,1,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,901,0,3513,0,0,3,Normal
345,0.38916737549643443,20,353,0,0,0,32,1,0,466,72,21,62666424,0,0,0,0,0,0,0,0,56936,152,847882818,1,0,0,0,0,0,0,0,0,89,0,3,0,0,3,MITM_Attack
374,1.4742045018506567,20,323,0,0,0,122,6,0,28013,0,559,967872468,1,0,0,1,1,0,0,0,326,2,26257886,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,DoS_TCP
210,0.7612695626845306,20,193,0,0,1,128,6,0,64212,985,906,1980652248,1,0,0,0,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,283,400,0,0,0,Fingerprinting
1386,0.7691105436300314,20,1376,0,0,0,251,6,5,19513,958,536,1365443717,1,0,0,0,1,0,0,0,0,0,18349933,0,0,0,0,0,2,0,0,6,20982,3452,57,0,0,130,Fingerprinting
376,0.5830863764779938,20,326,0,0,1,255,17,1259,37884,40914,0,8588228,0,0,0,0,0,0,0,0,422,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Normal
1413,0.2948432705435746,20,1402,0,0,1,61,17,1419,51664,0,5,0,0,0,0,0,0,0,0,0,270,1,0,0,0,0,0,2,0,0,0,0,1765,311,6,0,1,3,DoS_TCP
423,0.022476644095275573,20,408,0,0,0,32,6,0,52293,0,605,1110676961,0,1,0,1,1,0,0,0,0,0,1415205,0,0,0,0,2,0,0,0,0,278,279,3729,0,0,0,Normal
1139,1.4823288902695315,20,1159,0,0,1,126,17,392,21000,377,0,0,0,0,0,0,0,0,0,0,100,0,0,1,0,0,0,1,0,0,0,0,0,0,49,0,9,0,Normal
829,0.014523451094064378,20,815,0,0,0,131,17,159,41905,444,0,0,0,0,0,0,0,0,0,0,152,4,0,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,Normal
1111,0.6789405574701051,20,1075,0,0,1,120,6,2,24655,167,1000,417303939,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17,35153,63372,22,0,0,123,Normal
1425,0.7746991122190549,20,1381,0,0,0,255,7,7,20154,1455,530,1424267277,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,21175,3750,7,0,0,133,Fingerprinting
853,0.840955562972823,20,849,0,0,1,66,17,951,36988,0,0,44361467,0,0,0,0,0,0,0,0,928,0,17026262,0,0,0,0,0,2,0,0,0,376,0,0,0,0,2,Normal
445,0.9225912081682025,20,412,0,0,0,65,17,1251,10601,442,0,0,0,0,0,0,0,0,0,0,0,0,10575772,1,0,0,0,0,2,0,0,0,278,0,4961,4,0,3,Normal
1045,1.092368179922199,20,1032,0,0,1,130,6,18,7049,0,462,1260243286,0,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,70,3856,4,0,0,Normal
666,0.565797,20,652,0,0,1,32,17,390,12651,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4209,0,0,0,Normal
391,1.2477902842709316,20,378,0,0,1,66,6,52,19234,920,709,1099586188,0,1,0,0,1,0,0,0,227,0,16618669,0,0,0,0,0,1,0,0,14,54536,60688,0,0,0,250,Normal
612,0.9957424438056234,20,641,0,0,1,249,6,25,36126,576,1,1657238493,0,0,1,0,1,0,0,0,0,1,798833,1,0,0,0,1,0,0,0,0,0,0,18,0,1,0,Normal
727,1.236264765170085,20,672,0,0,0,56,1,31,0,0,0,16750389,0,0,0,0,0,1,6,4,16751,185,402258636,0,0,0,0,1,0,0,0,0,353,893,76,0,0,0,Normal
639,0.3397264494127413,20,607,0,0,0,43,1,0,0,123,0,0,0,0,0,0,0,0,0,0,53925,230,600999960,0,0,0,0,0,0,0,0,0,696,0,0,0,0,1,Normal
1331,0.06565721043189884,20,1281,0,0,1,57,6,18,19969,0,1023,846700649,0,1,0,1,1,0,0,0,1188,1,11551083,0,0,0,0,0,0,0,0,0,0,590,2457,1,0,3,Normal
934,1.212992578274153,20,916,0,0,0,121,1,0,0,0,48,0,0,0,0,0,0,0,0,0,34730,66,459659087,1,0,0,0,2,5,0,0,0,608,256,0,0,0,3,Normal
343,1.2237129324111977,20,324,0,0,1,127,6,0,8931,8669,314,1090983295,1,0,0,0,1,0,0,0,822,1,0,0,0,0,0,0,0,0,0,0,789,0,2566,2,0,0,DoS_TCP
817,0.1339407660662636,20,850,0,0,0,255,1,16,0,0,34,49516487,0,0,0,0,0,0,0,0,61693,62,508174138,0,0,0,0,2,0,0,0,0,0,0,47,0,0,1,Normal
1123,0.5554102026161449,20,1101,0,0,1,61,1,0,0,637,0,0,0,0,0,0,0,0,0,0,58534,19,65484350,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,Port_Scanning
1020,1.121868531105601,20,963,0,0,0,72,6,46,44904,13242,47,247281671,1,0,0,0,1,0,0,0,830,4,0,1,0,0,0,3,0,0,0,0,313,86,0,0,0,1,Normal
968,0.2712812590098648,20,968,0,0,0,255,1,5,0,0,8,0,0,0,0,0,0,0,0,0,58953,210,173466748,1,0,0,0,0,0,0,0,0,0,148,0,0,0,1,Normal
239,0.42820625764704534,20,232,0,0,0,60,6,30,62871,41758,530,964271166,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,55,0,27,0,0,0,DoS_UDP
72,1.0535806047871688,20,58,0,0,1,32,2,0,807,0,0,34209601,0,0,0,0,0,0,0,0,48850,253,442036347,0,0,0,0,0,1,0,0,0,244,748,15,0,0,0,Normal
1001,1.1860194064744978,20,1002,0,0,0,62,6,23,24118,49342,488,720473962,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,76,0,0,1,Normal
1242,0.1490588851481775,20,1262,0,0,0,67,7,14,4748,621,30,229566523,1,1,1,1,1,0,0,0,0,6,15726338,0,0,0,0,2,4,0,0,0,0,1356,0,0,0,0,MITM_Attack
605,0.7843342042462411,20,592,0,0,0,59,6,0,4862,862,618,344123325,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,581,1653,1,0,0,DoS_TCP
817,0.09418060598338046,20,798,0,0,0,134,1,9,0,0,16,9634936,0,0,0,0,0,0,0,0,267,177,20903696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,DoS_UDP
700,1.0852862845324096,20,685,0,0,0,255,6,0,8301,7511,445,679725310,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,920,683,2967,0,0,3,Normal
359,1.4408233188076522,20,342,0,0,0,32,6,23,60946,1271,149,344187057,1,0,1,0,1,0,0,0,606,0,0,0,0,0,0,0,0,0,0,13,52717,37099,0,0,0,187,Scanning
1006,0.02760394760461819,20,1049,0,0,1,129,17,1341,19837,8094,10,0,0,0,0,0,0,0,0,0,0,1,12854600,0,0,0,0,0,0,0,0,0,213,0,3690,1,0,0,Normal
1039,1.0020954356575373,20,1001,0,0,1,253,6,0,24458,562,1372,315317433,1,1,1,1,1,0,0,0,0,2,2103853,1,0,0,0,0,3,0,0,2,9103,30649,0,0,0,168,DoS_TCP
1035,0.7443130223376352,20,1032,0,0,1,64,6,34,32472,5464,946,1929360987,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,Normal
1084,0.04932800552232021,20,1051,0,0,1,129,17,1348,22261,7465,53,0,0,0,0,0,0,0,0,0,162,0,4016135,0,0,0,0,0,2,0,0,0,568,0,3541,1,0,0,Normal
702,0.7445128659684662,20,673,0,0,1,255,1,0,0,226,0,53725428,0,0,0,0,0,0,0,0,26833,243,412991769,0,0,0,0,3,2,0,0,0,534,0,110,0,0,1,Normal
157,0.5931005957910865,20,158,0,0,0,120,6,25,57505,6718,1036,520619429,1,1,0,1,1,0,0,0,0,0,33974976,0,0,0,0,1,0,3,3,0,282,0,32,0,0,2,MITM_Attack
1206,0.14214557412566284,20,1203,0,0,0,61,1,0,1075,299,4,0,0,0,0,0,0,0,0,0,48068,229,101361805,1,0,0,0,0,8,0,0,0,747,246,0,0,0,0,Normal
623,0.3432965523372775,20,558,0,0,0,68,6,0,22678,0,645,2089673177,0,1,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,1,DoS_TCP
407,0.8423337484754067,20,357,0,0,1,129,1,30,1240,0,0,49759729,0,0,0,0,0,0,0,0,49966,123,543979295,1,0,0,0,2,3,0,0,0,65,236,78,0,0,0,Normal
908,0.8483873560962291,20,932,0,0,1,63,6,8,61857,9914,576,983672088,0,1,0,0,1,0,0,0,341,2,17957820,7,14,0,3,247,154,0,0,0,24,0,0,0,0,2,Ransomware
1181,0.169382401172214,20,1174,0,0,0,118,6,0,53690,8919,941,1568238522,0,0,1,0,1,0,0,0,259,4,0,21,5,0,0,87,140,0,0,0,463,0,30,0,0,0,DoS_UDP
1193,0.15453313065173094,20,1153,0,0,0,62,6,0,21005,4727,423,1789832267,0,0,0,0,1,0,0,0,248,0,9139706,1,0,0,0,0,0,2,1,0,182,0,4,0,0,0,Scanning
709,0.5568397036301923,20,709,0,0,0,33,17,363,58779,24478,48,6010871,0,0,0,0,0,0,0,0,310,3,0,1,0,0,0,0,0,0,0,0,70,683,0,0,0,0,Normal
275,0.3291246093327863,20,322,0,0,1,123,6,8,20472,0,1307,1579418777,0,0,0,0,1,0,0,0,0,3,5116216,1,0,0,0,0,0,0,0,0,464,0,0,0,0,0,Ransomware
603,0.3595677153989627,20,610,0,0,0,126,6,3,10512,412,10,467670963,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,203,2411,4,0,0,MITM_Attack
837,1.3667244770264273,20,876,0,0,1,116,6,0,19991,4959,204,77422672,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,48,25,0,0,0,2,Fingerprinting
901,1.0796231015500244,20,861,0,0,1,32,17,1414,39365,0,10,86853357,0,0,0,0,0,0,0,0,833,0,12357284,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,Scanning
354,1.4330318488529425,20,338,0,0,0,40,6,0,61595,749,198,274001879,1,0,1,0,1,0,0,0,1119,1,0,0,0,0,0,0,0,0,0,13,53053,38037,0,0,0,190,Scanning
900,0.388275544643244,20,910,0,0,1,62,1,0,11,0,6,10654575,0,0,0,0,0,0,0,0,29711,71,7551946,0,0,0,0,3,0,0,0,0,0,319,0,0,0,0,MITM_Attack
203,0.4324925645088205,20,160,0,0,0,55,6,0,33038,9409,37,1696330452,1,0,0,0,1,2,6,4,0,0,0,88,2,0,0,241,13,0,0,0,763,94,0,0,0,0,Normal
229,1.2293559612841083,20,242,0,0,1,119,6,0,30464,58,286,162513503,0,0,0,1,1,0,0,0,73,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,DoS_UDP
1370,1.3890769952409723,20,1310,0,0,1,32,17,1194,31450,48979,0,0,0,0,0,0,0,0,0,0,196,2,425271,0,0,0,0,0,2,0,0,0,0,0,33,0,0,2,Normal
1346,1.0410414993500243,20,1313,0,0,1,61,6,18,53179,757,1112,130476798,0,0,0,0,1,0,0,0,0,0,5216218,1,0,0,0,2,2,0,0,0,202,5,1273,2,0,0,Normal
1470,1.2419339169041885,20,1445,0,0,1,67,7,11,58167,0,604,486063266,1,1,0,1,1,0,0,0,815,0,24110398,1,0,0,0,0,1,0,0,0,385,0,661,3,0,1,Normal
1318,1.192739545708023,20,1317,0,0,0,66,6,0,42282,8337,730,1810236652,0,0,0,0,1,0,0,0,0,1,0,13,10,1,4,113,237,0,0,0,0,0,0,0,0,0,MITM_Attack
804,0.991046300482906,20,756,0,0,0,255,1,25,1605,242,3,0,0,0,0,0,0,0,0,0,33748,208,621540958,0,0,0,0,0,1,0,0,0,0,41,111,0,0,4,MITM_Attack
1154,0.8423208714330646,20,1097,0,0,1,118,6,11,7083,0,380,111697283,0,0,1,0,1,0,0,0,573,0,0,0,0,0,0,1,0,0,0,0,0,35,0,0,0,0,Scanning
153,0.5475462766245507,20,87,0,0,0,67,6,0,40625,642,612,1767066482,0,0,1,1,1,0,0,0,0,1,20234854,1,0,0,0,3,0,0,0,0,760,694,0,0,0,0,DoS_TCP
1422,0.2824088585058506,20,1394,0,0,1,68,17,1438,52611,0,0,5142178,0,0,0,0,0,0,0,0,0,5,11954101,0,0,0,0,0,0,0,0,0,1160,0,16,0,1,0,DoS_TCP
976,0.2887860358143324,20,981,0,0,0,253,1,21,593,0,10,49326337,0,0,0,0,0,0,0,0,57496,209,172254890,2,0,0,0,1,1,0,0,0,0,171,0,0,0,2,Normal
1306,0.8476538118422502,20,1269,0,0,1,129,1,0,0,0,10,37904270,0,0,0,0,0,0,0,0,28819,186,825395531,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,DoS_UDP
1400,0.9545271951518022,20,1365,0,0,1,66,6,3,46951,505,187,491438761,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,517,0,3917,0,0,3,Normal
110,1.1719427913037253,20,97,0,0,0,255,6,0,55433,8469,1056,251228756,1,0,1,1,1,0,0,0,0,0,0,8,8,0,2,81,131,0,0,0,8,470,14,0,0,1,Normal
912,1.0455884588998374,20,898,0,0,1,32,17,1428,37159,257,42,0,0,0,0,0,0,0,0,0,0,3,7779859,1,0,0,0,2,0,0,0,0,3,14,0,0,0,0,Scanning
1307,0.04008291776509773,20,1304,0,0,1,67,6,0,21785,839,997,885111134,0,1,0,1,1,0,0,0,231,2,3770789,0,0,0,0,2,0,0,0,0,614,0,2442,1,0,4,Normal
240,1.3909066124400364,20,172,0,0,0,61,6,18,59998,63,725,1348368981,0,1,1,1,1,0,0,0,276,1,12725405,0,0,0,0,0,0,0,0,0,0,67,1405,3,0,3,Normal
911,0.391161,20,897,0,0,1,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29002,74,17415986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MITM_Attack
157,0.6328203056790853,20,158,0,0,0,119,1,40,0,225,5,51169373,0,0,0,0,0,0,0,0,15106,118,668656892,0,0,0,0,0,0,0,0,0,696,0,101,0,0,1,Normal
1411,0.15072385242010514,20,1402,0,0,1,255,6,0,16101,34454,1064,778293095,1,1,0,0,1,0,0,0,596,1,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,Normal
980,1.4426879123410348,20,1014,0,0,1,32,17,1149,2971,361,0,55085563,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,60,39,0,0,0,Port_Scanning
96,0.6096683047700947,20,74,0,0,1,35,17,364,4697,61,43,27513057,0,0,0,0,0,0,0,0,0,4,12302587,0,0,0,0,2,4,0,0,0,0,0,4961,2,0,2,Normal
1176,1.48418278307581,20,1156,0,0,1,124,17,392,21608,0,11,14828849,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,9,1,Normal
1125,0.45516777511986306,20,1126,0,0,0,132,6,12,22379,60141,614,669756268,1,1,1,1,1,0,0,0,100,6,0,0,0,0,0,2,2,0,0,0,0,0,78,0,0,0,Ransomware
494,0.050823,20,480,0,0,0,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41573,208,847523110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
1344,0.3895605997264649,20,1326,0,0,0,63,6,19,46147,0,1028,1792971011,1,0,0,0,1,0,0,0,562,0,0,0,0,0,0,0,1,0,0,0,0,529,4598,3,0,0,Normal
573,0.675524881915073,20,575,0,0,1,69,1,0,0,0,9,0,0,0,0,0,0,0,0,0,59721,128,828961082,0,0,0,0,0,0,0,0,0,155,0,121,0,0,0,Normal
618,1.4117379502361653,20,657,0,0,0,60,1,0,11,265,23,0,0,0,0,0,0,0,0,0,36464,5,569144192,0,0,0,0,2,0,0,0,0,145,0,12,0,0,0,Password
951,1.3518326183806435,20,886,0,0,0,124,6,0,61736,497,842,1525151980,0,1,0,1,1,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,121,208,0,0,3,0,Password
378,0.36327288644068767,20,359,0,0,0,32,1,17,0,104,0,33789637,0,0,0,0,0,0,0,0,58575,156,876105026,0,0,0,0,0,0,0,0,0,341,740,8,0,0,4,MITM_Attack
1389,0.7855412901918276,20,1388,0,0,0,254,6,15,20973,579,527,1407107021,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,6,21645,3786,0,0,0,133,Fingerprinting
561,1.0603523159930868,20,528,0,0,1,250,6,4,26514,1624,766,449480794,0,0,0,1,1,0,0,0,4,0,19835624,1,0,0,0,0,1,0,0,7,56577,37656,0,0,0,221,Normal
243,0.7891965134018859,20,199,0,0,1,254,6,0,30515,0,244,1307891561,0,1,0,1,1,0,0,0,223,0,0,1,0,0,0,0,2,0,0,0,550,723,2347,2,0,1,Normal
512,0.4402469564423965,20,516,0,0,0,120,1,19,0,0,0,62431132,0,0,0,0,0,0,0,0,62214,186,525613908,0,0,0,0,3,0,0,0,0,0,0,58,0,0,0,Normal
1405,1.3475678471671906,20,1409,0,0,0,32,6,5,15359,994,869,1377886137,1,0,1,0,1,0,0,0,1232,3,0,0,0,0,0,0,0,0,0,0,872,444,0,0,0,2,Normal
889,1.2427170336556437,20,912,0,0,1,32,6,0,37833,8726,473,368700639,1,0,0,0,1,1,6,4,0,1,0,0,0,0,0,0,1,0,0,0,151,167,1078,1,0,0,MITM_Attack
928,0.6186616953881251,20,909,0,0,0,255,6,4,58158,1271,1274,841953795,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,877,0,4934,1,0,2,Normal
155,1.3952638476760177,20,184,0,0,1,119,6,9,64869,8170,646,1864699399,1,1,1,1,1,2,6,4,0,3,7019385,0,0,0,0,3,0,0,0,0,944,0,4347,4,0,1,Normal
1462,0.9944573978736373,20,1466,0,0,1,255,6,0,63073,0,196,1569973379,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,273,0,938,2,0,1,Normal
692,1.07548113032514,20,681,0,0,0,129,1,0,975,0,0,0,0,0,0,0,0,0,0,0,52266,66,644258256,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,Scanning
1422,0.6676261659371688,20,1393,0,0,0,132,6,22,57264,537,669,1951597688,1,0,1,0,1,0,0,0,728,6,0,0,0,0,0,2,0,0,0,11,36368,25717,12,0,0,27,Normal
1171,0.151122,20,1157,0,0,1,64,6,0,33954,502,1405,750761833,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27623,49732,0,0,0,154,Fingerprinting
1233,0.09894489282686884,20,1201,0,0,0,130,17,959,37338,5297,12,0,0,0,0,0,0,0,0,0,1064,0,9080486,0,0,0,0,3,2,4,1,0,0,0,94,0,0,0,Normal
685,0.802648,20,671,0,0,1,64,17,712,1030,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Port_Scanning
533,0.05584176234667814,20,505,0,0,0,255,2,0,19,169,19,68167344,0,0,0,0,0,0,0,0,467,67,296740134,0,0,0,0,0,0,0,0,0,379,0,72,0,0,3,DoS_TCP
235,1.446619489397051,20,229,0,0,1,255,6,0,55436,43127,1006,851378704,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,DoS_TCP
1006,1.0007559860637294,20,968,0,0,0,131,17,887,48365,58,0,0,0,0,0,0,0,1,6,4,0,4,0,1,0,0,0,0,0,0,0,0,347,0,3802,3,0,0,DoS_UDP
1318,1.144189012879216,20,1348,0,0,0,129,1,0,0,0,0,1152738,0,0,0,0,0,0,0,0,37598,25,170472679,0,0,0,0,2,1,0,0,0,251,0,7,0,0,0,Normal
277,1.1826716750965902,20,251,0,0,0,255,6,14,40109,709,252,1185707215,1,1,1,1,1,0,0,0,577,1,0,1,0,0,0,0,2,0,0,0,0,97,3470,0,0,1,Normal
1067,0.237784472913541,20,1092,0,0,0,64,17,542,6076,0,0,17351028,0,0,0,0,0,2,6,4,0,0,2733803,0,0,0,0,3,0,0,0,0,0,516,3158,1,0,0,DoS_UDP
477,1.3081160776049898,20,441,0,0,0,121,6,0,24577,9656,387,1434209507,0,0,0,1,1,0,0,0,0,0,0,59,8,1,1,179,112,0,0,0,0,692,0,0,0,0,Normal
1256,0.8307327986108987,20,1277,0,0,0,60,6,0,33992,0,882,1313890790,1,0,0,1,1,0,0,0,0,0,1142888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Normal
840,0.9011674987106852,20,791,0,0,1,64,1,0,0,0,34,54242073,0,0,0,0,0,0,0,0,20413,102,855451866,0,0,0,0,1,0,0,0,0,256,83,26,0,0,1,Normal
381,0.230878,20,367,0,0,0,255,6,0,51538,21,322,2147136659,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
469,0.46396557058374555,20,409,0,0,0,56,6,0,9501,819,1071,1256227818,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,53158,59938,140,0,0,39,Port_Scanning
503,0.28774812416178547,20,491,0,0,0,118,1,0,1545,0,0,16264547,0,0,0,0,0,0,0,0,4727,12,255467550,0,0,0,0,0,1,0,0,0,537,0,0,0,0,0,Normal
390,1.003408,20,376,0,0,1,32,6,0,36615,502,188,1500674245,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,62240,1153,0,0,0,35,Normal
989,0.9955253908415249,20,974,0,0,0,131,6,0,53648,6947,143,365912804,1,1,1,0,1,0,0,0,0,1,8975326,0,0,0,0,0,0,0,0,0,69,0,3227,0,0,1,Normal
495,1.0359238422747195,20,490,0,0,0,40,1,0,0,209,0,0,0,0,0,0,0,0,0,0,42093,9,974544221,0,0,0,0,2,0,0,0,0,103,1177,70,0,0,0,Normal
712,0.47512312070543583,20,721,0,0,0,63,6,6,53398,859,1281,1940883227,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,597,185,3,0,0,Normal
627,1.2365194197211358,20,626,0,0,1,132,17,637,8463,0,14,25798598,0,0,0,0,0,0,0,0,0,0,15450973,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,Scanning
703,1.2541515751822359,20,695,0,0,0,36,6,26,32491,9240,203,1706391895,0,1,1,1,1,0,0,0,0,0,1299928,4,5,1,3,131,116,0,0,0,0,0,0,0,0,1,Normal
1227,1.1391744517003952,20,1261,0,0,1,33,6,0,51363,76,30,1034928588,1,0,1,1,1,0,0,0,696,0,8063970,0,0,0,0,2,0,0,0,0,0,0,28,0,0,5,Normal
995,1.3741140774549372,20,1034,0,0,1,125,6,5,36808,8486,1389,309697969,1,0,0,1,1,0,0,0,0,0,0,44,3,0,0,145,35,0,0,0,353,681,0,0,0,4,Port_Scanning
1370,0.5744662520162721,20,1323,0,0,1,127,17,137,1813,0,14,13509498,0,0,0,0,0,0,0,0,0,0,15799439,1,0,0,0,0,0,0,0,0,0,0,218,1,0,0,Normal
